Instance_number,STATION,STATIONNAME,DATE,EVAP,PRCP,TOBS,AWND,Cluster
1537,GHCND:USC00410691,'BENBROOK DAM TX US',20130402,165,172,3,0,cluster1
1538,GHCND:USC00410691,'BENBROOK DAM TX US',20130403,25,78,310,0,cluster1
1539,GHCND:USC00410691,'BENBROOK DAM TX US',20130404,0,44,56,0,cluster2
1540,GHCND:USC00410691,'BENBROOK DAM TX US',20130405,28,39,3,0,cluster1
1541,GHCND:USC00410691,'BENBROOK DAM TX US',20130406,0,0,0,0,cluster2
1542,GHCND:USC00410691,'BENBROOK DAM TX US',20130407,0,0,0,0,cluster2
1543,GHCND:USC00410691,'BENBROOK DAM TX US',20130408,97,183,0,0,cluster1
1544,GHCND:USC00410691,'BENBROOK DAM TX US',20130409,71,194,5,0,cluster1
1545,GHCND:USC00410691,'BENBROOK DAM TX US',20130410,41,28,36,0,cluster1
1546,GHCND:USC00410691,'BENBROOK DAM TX US',20130411,43,33,56,0,cluster1
1547,GHCND:USC00410691,'BENBROOK DAM TX US',20130412,38,89,0,0,cluster1
1548,GHCND:USC00410691,'BENBROOK DAM TX US',20130413,0,106,0,0,cluster2
1549,GHCND:USC00410691,'BENBROOK DAM TX US',20130414,0,0,0,0,cluster2
1550,GHCND:USC00410691,'BENBROOK DAM TX US',20130415,287,194,0,0,cluster1
1551,GHCND:USC00410691,'BENBROOK DAM TX US',20130416,33,206,0,0,cluster1
1552,GHCND:USC00410691,'BENBROOK DAM TX US',20130417,53,222,0,0,cluster1
1553,GHCND:USC00410691,'BENBROOK DAM TX US',20130418,180,67,259,0,cluster1
1554,GHCND:USC00410691,'BENBROOK DAM TX US',20130419,30,22,5,0,cluster1
1555,GHCND:USC00410691,'BENBROOK DAM TX US',20130420,0,0,0,0,cluster2
1556,GHCND:USC00410691,'BENBROOK DAM TX US',20130421,0,0,0,0,cluster2
1557,GHCND:USC00410691,'BENBROOK DAM TX US',20130422,185,117,0,0,cluster1
1558,GHCND:USC00410691,'BENBROOK DAM TX US',20130423,41,167,0,0,cluster1
1559,GHCND:USC00410691,'BENBROOK DAM TX US',20130424,30,11,0,0,cluster1
1560,GHCND:USC00410691,'BENBROOK DAM TX US',20130425,61,106,0,0,cluster1
1561,GHCND:USC00410691,'BENBROOK DAM TX US',20130426,56,150,0,0,cluster1
1562,GHCND:USC00410691,'BENBROOK DAM TX US',20130427,25,156,0,0,cluster1
1563,GHCND:USC00410691,'BENBROOK DAM TX US',20130428,25,167,0,0,cluster1
1564,GHCND:USC00410691,'BENBROOK DAM TX US',20130429,25,156,0,0,cluster1
1565,GHCND:USC00410691,'BENBROOK DAM TX US',20130430,10,150,0,0,cluster1
1566,GHCND:USC00410691,'BENBROOK DAM TX US',20130501,89,183,0,0,cluster1
1567,GHCND:USC00410691,'BENBROOK DAM TX US',20130502,43,83,0,0,cluster1
1568,GHCND:USC00410691,'BENBROOK DAM TX US',20130503,41,0,0,0,cluster3
1569,GHCND:USC00410691,'BENBROOK DAM TX US',20130504,0,0,0,0,cluster2
1570,GHCND:USC00410691,'BENBROOK DAM TX US',20130505,0,0,0,0,cluster2
1571,GHCND:USC00410691,'BENBROOK DAM TX US',20130506,185,94,0,0,cluster1
1572,GHCND:USC00410691,'BENBROOK DAM TX US',20130507,48,161,0,0,cluster1
1573,GHCND:USC00410691,'BENBROOK DAM TX US',20130508,91,178,0,0,cluster1
1574,GHCND:USC00410691,'BENBROOK DAM TX US',20130509,97,194,0,0,cluster1
1575,GHCND:USC00410691,'BENBROOK DAM TX US',20130510,0,0,114,0,cluster2
1576,GHCND:USC00410691,'BENBROOK DAM TX US',20130511,0,0,0,0,cluster2
1577,GHCND:USC00410691,'BENBROOK DAM TX US',20130512,0,0,0,0,cluster2
1578,GHCND:USC00410691,'BENBROOK DAM TX US',20130513,203,139,0,0,cluster1
1579,GHCND:USC00410691,'BENBROOK DAM TX US',20130514,74,156,0,0,cluster1
1580,GHCND:USC00410691,'BENBROOK DAM TX US',20130515,119,200,0,0,cluster1
1581,GHCND:USC00410691,'BENBROOK DAM TX US',20130516,61,183,140,0,cluster1
1582,GHCND:USC00410691,'BENBROOK DAM TX US',20130517,33,233,0,0,cluster1
1583,GHCND:USC00410691,'BENBROOK DAM TX US',20130518,0,0,0,0,cluster2
1584,GHCND:USC00410691,'BENBROOK DAM TX US',20130519,0,0,0,0,cluster2
1585,GHCND:USC00410691,'BENBROOK DAM TX US',20130520,226,217,0,0,cluster1
1586,GHCND:USC00410691,'BENBROOK DAM TX US',20130521,117,239,0,0,cluster1
1587,GHCND:USC00410691,'BENBROOK DAM TX US',20130522,41,211,38,0,cluster1
1588,GHCND:USC00410691,'BENBROOK DAM TX US',20130523,43,228,0,0,cluster1
1589,GHCND:USC00410691,'BENBROOK DAM TX US',20130524,53,228,0,0,cluster1
1590,GHCND:USC00410691,'BENBROOK DAM TX US',20130525,150,194,381,0,cluster1
1591,GHCND:USC00410691,'BENBROOK DAM TX US',20130526,38,222,0,0,cluster1
1592,GHCND:USC00410691,'BENBROOK DAM TX US',20130527,56,211,0,0,cluster1
1593,GHCND:USC00410691,'BENBROOK DAM TX US',20130528,66,217,0,0,cluster1
1594,GHCND:USC00410691,'BENBROOK DAM TX US',20130529,61,228,0,0,cluster1
1595,GHCND:USC00410691,'BENBROOK DAM TX US',20130530,8,233,3,0,cluster1
1596,GHCND:USC00410691,'BENBROOK DAM TX US',20130531,8,239,0,0,cluster1
1597,GHCND:USC00410691,'BENBROOK DAM TX US',20130701,81,194,0,0,cluster1
1598,GHCND:USC00410691,'BENBROOK DAM TX US',20130702,58,189,0,0,cluster1
1599,GHCND:USC00410691,'BENBROOK DAM TX US',20130703,69,211,0,0,cluster1
1600,GHCND:USC00410691,'BENBROOK DAM TX US',20130704,0,0,0,0,cluster2
1601,GHCND:USC00410691,'BENBROOK DAM TX US',20130705,132,217,0,0,cluster1
1602,GHCND:USC00410691,'BENBROOK DAM TX US',20130706,0,233,0,0,cluster2
1603,GHCND:USC00410691,'BENBROOK DAM TX US',20130707,84,267,0,0,cluster1
1604,GHCND:USC00410691,'BENBROOK DAM TX US',20130708,137,250,0,0,cluster1
1605,GHCND:USC00410691,'BENBROOK DAM TX US',20130709,91,250,0,0,cluster1
1606,GHCND:USC00410691,'BENBROOK DAM TX US',20130710,91,261,0,0,cluster1
1607,GHCND:USC00410691,'BENBROOK DAM TX US',20130711,112,267,0,0,cluster1
1608,GHCND:USC00410691,'BENBROOK DAM TX US',20130712,104,244,69,0,cluster1
1609,GHCND:USC00410691,'BENBROOK DAM TX US',20130713,135,267,0,0,cluster1
1610,GHCND:USC00410691,'BENBROOK DAM TX US',20130714,104,206,51,0,cluster1
1611,GHCND:USC00410691,'BENBROOK DAM TX US',20130715,0,183,269,0,cluster2
1612,GHCND:USC00410691,'BENBROOK DAM TX US',20130716,15,211,279,0,cluster1
1613,GHCND:USC00410691,'BENBROOK DAM TX US',20130717,10,217,0,0,cluster1
1614,GHCND:USC00410691,'BENBROOK DAM TX US',20130718,86,217,51,0,cluster1
1615,GHCND:USC00410691,'BENBROOK DAM TX US',20130719,36,228,46,0,cluster1
1616,GHCND:USC00410691,'BENBROOK DAM TX US',20130720,0,0,81,0,cluster2
1617,GHCND:USC00410691,'BENBROOK DAM TX US',20130721,193,233,0,0,cluster1
1618,GHCND:USC00410691,'BENBROOK DAM TX US',20130722,81,239,0,0,cluster1
1619,GHCND:USC00410691,'BENBROOK DAM TX US',20130723,79,250,0,0,cluster1
1620,GHCND:USC00410691,'BENBROOK DAM TX US',20130724,122,267,0,0,cluster1
1621,GHCND:USC00410691,'BENBROOK DAM TX US',20130725,71,239,0,0,cluster1
1622,GHCND:USC00410691,'BENBROOK DAM TX US',20130726,41,261,0,0,cluster1
1623,GHCND:USC00410691,'BENBROOK DAM TX US',20130727,89,222,0,0,cluster1
1624,GHCND:USC00410691,'BENBROOK DAM TX US',20130728,239,206,0,0,cluster1
1625,GHCND:USC00410691,'BENBROOK DAM TX US',20130729,74,244,0,0,cluster1
1626,GHCND:USC00410691,'BENBROOK DAM TX US',20130730,86,244,0,0,cluster1
1627,GHCND:USC00410691,'BENBROOK DAM TX US',20130731,91,261,0,0,cluster1
1628,GHCND:USC00410691,'BENBROOK DAM TX US',20130801,86,261,0,0,cluster1
1629,GHCND:USC00410691,'BENBROOK DAM TX US',20130802,109,272,0,0,cluster1
1630,GHCND:USC00410691,'BENBROOK DAM TX US',20130803,124,261,0,0,cluster1
1631,GHCND:USC00410691,'BENBROOK DAM TX US',20130804,104,261,0,0,cluster1
1632,GHCND:USC00410691,'BENBROOK DAM TX US',20130805,102,261,0,0,cluster1
1633,GHCND:USC00410691,'BENBROOK DAM TX US',20130806,91,256,0,0,cluster1
1634,GHCND:USC00410691,'BENBROOK DAM TX US',20130807,114,244,0,0,cluster1
1635,GHCND:USC00410691,'BENBROOK DAM TX US',20130808,455,233,0,0,cluster1
1636,GHCND:USC00410691,'BENBROOK DAM TX US',20130809,76,261,0,0,cluster1
1637,GHCND:USC00410691,'BENBROOK DAM TX US',20130810,94,244,0,0,cluster1
1638,GHCND:USC00410691,'BENBROOK DAM TX US',20130811,64,244,0,0,cluster1
1639,GHCND:USC00410691,'BENBROOK DAM TX US',20130812,91,233,0,0,cluster1
1640,GHCND:USC00410691,'BENBROOK DAM TX US',20130813,81,267,0,0,cluster1
1641,GHCND:USC00410691,'BENBROOK DAM TX US',20130814,71,228,89,0,cluster1
1642,GHCND:USC00410691,'BENBROOK DAM TX US',20130815,20,222,0,0,cluster1
1643,GHCND:USC00410691,'BENBROOK DAM TX US',20130816,94,200,0,0,cluster1
1644,GHCND:USC00410691,'BENBROOK DAM TX US',20130817,48,189,10,0,cluster1
1645,GHCND:USC00410691,'BENBROOK DAM TX US',20130818,84,200,0,0,cluster1
1646,GHCND:USC00410691,'BENBROOK DAM TX US',20130819,53,211,0,0,cluster1
1647,GHCND:USC00410691,'BENBROOK DAM TX US',20130820,107,228,0,0,cluster1
1648,GHCND:USC00410691,'BENBROOK DAM TX US',20130821,94,289,0,0,cluster1
1649,GHCND:USC00410691,'BENBROOK DAM TX US',20130822,48,244,0,0,cluster1
1650,GHCND:USC00410691,'BENBROOK DAM TX US',20130823,109,244,0,0,cluster1
1651,GHCND:USC00410691,'BENBROOK DAM TX US',20130824,66,250,0,0,cluster1
1652,GHCND:USC00410691,'BENBROOK DAM TX US',20130825,102,250,0,0,cluster1
1653,GHCND:USC00410691,'BENBROOK DAM TX US',20130826,104,233,0,0,cluster1
1654,GHCND:USC00410691,'BENBROOK DAM TX US',20130827,107,228,0,0,cluster1
1655,GHCND:USC00410691,'BENBROOK DAM TX US',20130828,81,233,0,0,cluster1
1656,GHCND:USC00410691,'BENBROOK DAM TX US',20130829,79,233,0,0,cluster1
1657,GHCND:USC00410691,'BENBROOK DAM TX US',20130830,43,244,0,0,cluster1
1658,GHCND:USC00410691,'BENBROOK DAM TX US',20130831,97,250,0,0,cluster1
1659,GHCND:USC00410691,'BENBROOK DAM TX US',20130901,102,261,0,0,cluster1
1660,GHCND:USC00410691,'BENBROOK DAM TX US',20130902,127,233,89,0,cluster1
1661,GHCND:USC00410691,'BENBROOK DAM TX US',20130903,53,289,10,0,cluster1
1662,GHCND:USC00410691,'BENBROOK DAM TX US',20130904,53,222,0,0,cluster1
1663,GHCND:USC00410691,'BENBROOK DAM TX US',20130905,104,233,0,0,cluster1
1664,GHCND:USC00410691,'BENBROOK DAM TX US',20130906,69,233,0,0,cluster1
1665,GHCND:USC00410691,'BENBROOK DAM TX US',20130907,76,239,0,0,cluster1
1666,GHCND:USC00410691,'BENBROOK DAM TX US',20130908,0,0,0,0,cluster2
1667,GHCND:USC00410691,'BENBROOK DAM TX US',20130909,178,217,0,0,cluster1
1668,GHCND:USC00410691,'BENBROOK DAM TX US',20130910,99,233,0,0,cluster1
1669,GHCND:USC00410691,'BENBROOK DAM TX US',20130911,69,217,0,0,cluster1
1670,GHCND:USC00410691,'BENBROOK DAM TX US',20130912,94,222,0,0,cluster1
1671,GHCND:USC00410691,'BENBROOK DAM TX US',20130913,0,239,0,0,cluster2
1672,GHCND:USC00410691,'BENBROOK DAM TX US',20130914,0,0,0,0,cluster2
1673,GHCND:USC00410691,'BENBROOK DAM TX US',20130915,0,0,0,0,cluster2
1674,GHCND:USC00410691,'BENBROOK DAM TX US',20130916,0,233,0,0,cluster2
1675,GHCND:USC00410691,'BENBROOK DAM TX US',20130917,112,244,0,0,cluster1
1676,GHCND:USC00410691,'BENBROOK DAM TX US',20130918,81,250,0,0,cluster1
1677,GHCND:USC00410691,'BENBROOK DAM TX US',20130919,102,261,0,0,cluster1
1678,GHCND:USC00410691,'BENBROOK DAM TX US',20130920,0,206,635,0,cluster1
1679,GHCND:USC00410691,'BENBROOK DAM TX US',20130921,0,0,0,0,cluster2
1680,GHCND:USC00410691,'BENBROOK DAM TX US',20130922,0,0,0,0,cluster2
1681,GHCND:USC00410691,'BENBROOK DAM TX US',20130923,0,150,0,0,cluster2
1682,GHCND:USC00410691,'BENBROOK DAM TX US',20130924,0,206,0,0,cluster2
1683,GHCND:USC00410691,'BENBROOK DAM TX US',20130925,86,150,0,0,cluster1
1684,GHCND:USC00410691,'BENBROOK DAM TX US',20130926,0,206,0,0,cluster2
1685,GHCND:USC00410691,'BENBROOK DAM TX US',20130927,114,222,0,0,cluster1
1686,GHCND:USC00410691,'BENBROOK DAM TX US',20130928,0,250,0,0,cluster2
1687,GHCND:USC00410691,'BENBROOK DAM TX US',20130929,0,167,23,0,cluster2
1688,GHCND:USC00410691,'BENBROOK DAM TX US',20130930,160,139,0,0,cluster1
1689,GHCND:USC00410691,'BENBROOK DAM TX US',20131001,58,172,0,0,cluster1
1690,GHCND:USC00410691,'BENBROOK DAM TX US',20131002,41,228,0,0,cluster1
1691,GHCND:USC00410691,'BENBROOK DAM TX US',20131003,56,228,0,0,cluster1
1692,GHCND:USC00410691,'BENBROOK DAM TX US',20131004,81,222,0,0,cluster1
1693,GHCND:USC00410691,'BENBROOK DAM TX US',20131005,0,0,0,0,cluster2
1694,GHCND:USC00410691,'BENBROOK DAM TX US',20131006,0,0,76,0,cluster2
1695,GHCND:USC00410691,'BENBROOK DAM TX US',20131007,130,100,0,0,cluster1
1696,GHCND:USC00410691,'BENBROOK DAM TX US',20131008,56,144,0,0,cluster1
1697,GHCND:USC00410691,'BENBROOK DAM TX US',20131009,38,117,0,0,cluster1
1698,GHCND:USC00410691,'BENBROOK DAM TX US',20131010,0,0,0,0,cluster2
1699,GHCND:USC00410691,'BENBROOK DAM TX US',20131011,33,206,0,0,cluster1
1700,GHCND:USC00410691,'BENBROOK DAM TX US',20131012,0,0,0,0,cluster2
1701,GHCND:USC00410691,'BENBROOK DAM TX US',20131013,0,100,0,0,cluster2
1702,GHCND:USC00410691,'BENBROOK DAM TX US',20131014,0,0,279,0,cluster3
1703,GHCND:USC00410691,'BENBROOK DAM TX US',20131015,33,217,20,0,cluster1
1704,GHCND:USC00410691,'BENBROOK DAM TX US',20131016,0,111,208,0,cluster2
1705,GHCND:USC00410691,'BENBROOK DAM TX US',20131017,30,100,0,0,cluster1
1706,GHCND:USC00410691,'BENBROOK DAM TX US',20131018,36,117,0,0,cluster1
1707,GHCND:USC00410691,'BENBROOK DAM TX US',20131019,0,0,0,0,cluster2
1708,GHCND:USC00410691,'BENBROOK DAM TX US',20131020,0,0,0,0,cluster2
1709,GHCND:USC00410691,'BENBROOK DAM TX US',20131021,51,117,0,0,cluster1
1710,GHCND:USC00410691,'BENBROOK DAM TX US',20131022,36,139,0,0,cluster1
1711,GHCND:USC00410691,'BENBROOK DAM TX US',20131023,43,178,0,0,cluster1
1712,GHCND:USC00410691,'BENBROOK DAM TX US',20131024,30,122,0,0,cluster1
1713,GHCND:USC00410691,'BENBROOK DAM TX US',20131025,51,111,0,0,cluster1
1714,GHCND:USC00410691,'BENBROOK DAM TX US',20131026,0,0,0,0,cluster2
1715,GHCND:USC00410691,'BENBROOK DAM TX US',20131027,0,0,157,0,cluster2
1716,GHCND:USC00410691,'BENBROOK DAM TX US',20131028,0,139,0,0,cluster2
1717,GHCND:USC00410691,'BENBROOK DAM TX US',20131029,15,200,0,0,cluster1
1718,GHCND:USC00410691,'BENBROOK DAM TX US',20131030,0,0,0,0,cluster2
1719,GHCND:USC00410691,'BENBROOK DAM TX US',20131031,33,200,15,0,cluster1
1720,GHCND:USC00410691,'BENBROOK DAM TX US',20131201,0,0,0,0,cluster2
1721,GHCND:USC00410691,'BENBROOK DAM TX US',20131202,0,39,0,0,cluster2
1722,GHCND:USC00410691,'BENBROOK DAM TX US',20131203,0,78,0,0,cluster2
1723,GHCND:USC00410691,'BENBROOK DAM TX US',20131204,0,128,0,0,cluster2
1724,GHCND:USC00410691,'BENBROOK DAM TX US',20131205,0,0,0,0,cluster2
1725,GHCND:USC00410691,'BENBROOK DAM TX US',20131206,0,0,152,0,cluster2
1726,GHCND:USC00410691,'BENBROOK DAM TX US',20131207,0,0,160,0,cluster2
1727,GHCND:USC00410691,'BENBROOK DAM TX US',20131208,0,0,0,0,cluster2
1728,GHCND:USC00410691,'BENBROOK DAM TX US',20131209,0,0,0,0,cluster2
1729,GHCND:USC00410691,'BENBROOK DAM TX US',20131210,0,-39,0,0,cluster2
1730,GHCND:USC00410691,'BENBROOK DAM TX US',20131211,0,6,0,0,cluster2
1731,GHCND:USC00410691,'BENBROOK DAM TX US',20131212,0,-44,0,0,cluster2
1732,GHCND:USC00410691,'BENBROOK DAM TX US',20131213,0,56,0,0,cluster2
1733,GHCND:USC00410691,'BENBROOK DAM TX US',20131214,0,0,0,0,cluster2
1734,GHCND:USC00410691,'BENBROOK DAM TX US',20131215,0,0,0,0,cluster2
1735,GHCND:USC00410691,'BENBROOK DAM TX US',20131216,0,0,0,0,cluster2
1736,GHCND:USC00410691,'BENBROOK DAM TX US',20131217,0,50,0,0,cluster2
1737,GHCND:USC00410691,'BENBROOK DAM TX US',20131218,0,39,0,0,cluster2
1738,GHCND:USC00410691,'BENBROOK DAM TX US',20131219,0,122,0,0,cluster2
1739,GHCND:USC00410691,'BENBROOK DAM TX US',20131220,0,167,13,0,cluster2
1740,GHCND:USC00410691,'BENBROOK DAM TX US',20131221,0,89,500,0,cluster1
1741,GHCND:USC00410691,'BENBROOK DAM TX US',20131222,0,0,5,0,cluster2
1742,GHCND:USC00410691,'BENBROOK DAM TX US',20131223,0,-50,0,0,cluster2
1743,GHCND:USC00410691,'BENBROOK DAM TX US',20131224,0,-39,0,0,cluster2
1744,GHCND:USC00410691,'BENBROOK DAM TX US',20131225,0,39,0,0,cluster2
1745,GHCND:USC00410691,'BENBROOK DAM TX US',20131226,0,-17,0,0,cluster2
1746,GHCND:USC00410691,'BENBROOK DAM TX US',20131227,0,-17,0,0,cluster2
1747,GHCND:USC00410691,'BENBROOK DAM TX US',20131228,0,28,0,0,cluster2
1748,GHCND:USC00410691,'BENBROOK DAM TX US',20131229,0,33,0,0,cluster2
1749,GHCND:USC00410691,'BENBROOK DAM TX US',20131230,0,-33,0,0,cluster2
1750,GHCND:USC00410691,'BENBROOK DAM TX US',20131231,0,-44,0,0,cluster2
